sample_id	pos	softL	softR	read_len
PN2_SID166	17933891	0	0	150
PN2_SID166	17933899	0	0	151
PN2_SID166	17933899	0	0	151
PN2_SID166	17933899	0	0	47
PN2_SID166	17933900	1	0	151
PN2_SID167	17925666	0	0	151
PN2_SID167	17925691	0	0	151
PN2_SID167	17925719	0	0	151
PN2_SID167	17933699	0	0	151
PN2_SID167	17933711	8	0	150
PN2_SID167	17933745	9	0	81
PN2_SID167	17933747	0	0	151
PN2_SID167	17933768	0	0	120
PN2_SID167	17933778	0	21	151
PN2_SID167	17933783	0	22	147
PN2_SID167	17933787	0	30	151
PN2_SID167	17933798	0	41	151
PN2_SID167	17933801	0	7	114
PN2_SID167	17933823	2	0	51
PN2_SID168	17933691	5	0	145
PN2_SID168	17933721	0	0	53
PN2_SID168	17933746	0	1	39
PN2_SID168	17933770	0	0	151
PN2_SID168	17933822	0	0	151
PN2_SID168	17933824	0	0	150
PN2_SID168	17933832	0	0	151
PN2_SID168	17933832	0	0	142
PN2_SID168	17933840	0	0	151
PN2_SID168	17933844	0	0	151
PN2_SID168	17933846	0	0	151
PN2_SID168	17933859	0	0	57
PN2_SID168	17933859	0	0	151
PN2_SID168	17933859	0	0	151
PN2_SID168	17933865	0	0	151
PN2_SID168	17933871	0	0	151
PN2_SID168	17933871	0	0	151
PN2_SID168	17933872	0	0	150
PN2_SID168	17933878	0	0	151
PN2_SID168	17933883	0	0	151
PN2_SID168	17933883	0	0	151
PN2_SID168	17933888	0	0	151
PN2_SID168	17933891	0	0	150
PN2_SID168	17933891	0	0	151
PN2_SID168	17933893	2	0	70
PN2_SID168	17933899	0	0	151
PN2_SID168	17933899	0	0	151
PN2_SID168	17933901	5	0	151
PN2_SID169	17933691	12	0	151
PN2_SID169	17933693	9	0	101
PN2_SID169	17933694	0	15	140
PN2_SID169	17933821	0	0	151
PN2_SID169	17933837	0	0	151
PN2_SID169	17933865	0	0	67
PN2_SID169	17933871	0	0	151
PN2_SID169	17933871	0	0	151
PN2_SID169	17933899	0	0	151
PN2_SID169	17933899	0	0	151
PN2_SID169	17933899	0	0	151
PN2_SID169	17933899	0	0	151
PN2_SID170	17925644	0	0	150
PN2_SID170	17925668	0	0	151
PN2_SID170	17933721	20	0	151
PN2_SID170	17933749	20	0	151
PN2_SID170	17933772	0	0	151
PN2_SID170	17933821	0	0	61
PN2_SID170	17933826	0	0	151
PN2_SID170	17933865	8	0	151
PN2_SID170	17933865	0	0	102
PN2_SID170	17933866	0	0	151
PN2_SID170	17933871	0	0	151
PN2_SID170	17933873	0	0	151
PN2_SID170	17933891	0	0	150
PN2_SID171	17933694	0	0	150
PN2_SID171	17933772	0	0	151
PN2_SID171	17933801	0	0	123
PN2_SID171	17933807	0	0	151
PN2_SID171	17933841	15	0	151
PN2_SID171	17933861	22	0	150
PN2_SID171	17933871	0	0	151
PN2_SID171	17933871	0	0	151
PN2_SID171	17933889	0	0	150
PN2_SID172	17933718	0	0	151
PN2_SID172	17933789	0	0	91
PN2_SID172	17933789	0	0	91
PN2_SID172	17933804	0	0	151
PN2_SID172	17933818	0	0	151
PN2_SID172	17933824	0	0	151
PN2_SID172	17933825	0	0	151
PN2_SID172	17933826	0	0	151
PN2_SID172	17933830	25	0	75
PN2_SID172	17933837	0	0	151
PN2_SID172	17933856	0	0	151
PN2_SID172	17933885	20	0	151
PN2_SID172	17933891	0	0	151
PN2_SID172	17933896	0	0	151
PN2_SID172	17933899	0	0	150
PN2_SID173	17933700	9	0	151
PN2_SID173	17933775	11	0	116
PN2_SID173	17933834	16	0	151
PN2_SID173	17933858	0	0	151
PN2_SID173	17933865	0	0	151
PN2_SID173	17933888	0	0	150
PN2_SID173	17933891	0	0	151
PN2_SID173	17933894	0	0	151
PN2_SID173	17933899	0	0	151
PN2_SID173	17933899	0	0	151
PN2_SID173	17933899	0	1	40
PN2_SID173	17933899	0	0	151
PN2_SID173	17933899	0	0	151
PN2_SID174	17874816	0	0	151
PN2_SID174	17933798	0	0	146
PN2_SID174	17933798	0	0	137
PN2_SID174	17933830	0	0	151
PN2_SID174	17933837	0	0	151
PN2_SID174	17933841	28	0	151
PN2_SID174	17933850	0	0	134
PN2_SID174	17933865	0	0	151
PN2_SID174	17933872	1	0	151
PN2_SID174	17933881	0	0	151
PN2_SID174	17933886	0	0	151
PN2_SID174	17933886	0	0	151
PN2_SID174	17933899	0	0	151
PN2_SID174	17933899	0	0	151
PN2_SID175	17933722	3	0	69
PN2_SID175	17933821	0	1	96
PN2_SID175	17933826	0	0	151
PN2_SID175	17933837	0	0	150
PN2_SID175	17933850	0	0	151
PN2_SID175	17933850	0	0	151
PN2_SID175	17933856	0	0	145
PN2_SID175	17933865	0	0	151
PN2_SID175	17933866	0	0	151
PN2_SID175	17933899	0	0	151
PN2_SID176	17933760	0	0	54
PN2_SID176	17933821	0	0	151
PN2_SID176	17933830	12	0	62
PN2_SID176	17933830	12	0	62
PN2_SID176	17933830	12	0	62
PN2_SID176	17933844	7	0	43
PN2_SID176	17933865	0	0	151
PN2_SID176	17933869	0	0	151
PN2_SID176	17933871	0	0	151
PN2_SID176	17933891	0	0	151
PN2_SID176	17933893	2	0	151
PN2_SID177	17925724	34	0	105
PN2_SID177	17933821	0	0	74
PN2_SID177	17933822	0	0	150
PN2_SID177	17933832	0	0	151
PN2_SID177	17933834	16	0	151
PN2_SID177	17933837	0	0	151
PN2_SID177	17933851	0	0	36
PN2_SID177	17933863	0	0	151
PN2_SID177	17933878	0	0	151
PN2_SID177	17933899	0	0	150
PN2_SID178	17933749	5	0	151
PN2_SID178	17933808	0	0	36
PN2_SID178	17933826	0	0	151
PN2_SID178	17933826	0	0	151
PN2_SID178	17933845	0	0	117
PN2_SID178	17933846	0	0	150
PN2_SID178	17933847	2	0	151
PN2_SID178	17933863	0	0	140
PN2_SID178	17933871	0	0	151
PN2_SID178	17933871	0	0	151
PN2_SID178	17933876	0	16	140
PN2_SID178	17933878	0	0	151
PN2_SID178	17933878	0	0	133
PN2_SID178	17933891	0	2	119
PN2_SID179	17933763	0	0	60
PN2_SID179	17933770	0	0	151
PN2_SID179	17933796	0	0	68
PN2_SID179	17933806	0	0	150
PN2_SID179	17933806	0	0	150
PN2_SID179	17933821	0	0	151
PN2_SID179	17933873	0	0	151
PN2_SID179	17933888	0	0	151
PN2_SID179	17933893	0	0	150
PN2_SID179	17933897	0	0	151
PN2_SID179	17933897	0	0	151
PN2_SID179	17933899	0	0	151
PN2_SID179	17933899	0	0	151
PN2_SID180	17933690	46	0	151
PN2_SID180	17933693	0	0	151
PN2_SID180	17933767	0	0	107
PN2_SID180	17933772	0	2	151
PN2_SID180	17933798	0	0	151
PN2_SID180	17933824	0	0	150
PN2_SID180	17933826	0	0	151
PN2_SID180	17933861	15	0	150
PN2_SID180	17933899	0	0	151
PN2_SID180	17933899	0	0	151
PN2_SID180	17933899	0	0	151
PN2_SID181	17933732	0	0	88
PN2_SID181	17933788	0	0	92
PN2_SID181	17933832	0	0	151
PN2_SID181	17933837	0	0	151
PN2_SID181	17933856	0	2	151
PN2_SID181	17933871	0	0	151
PN2_SID181	17933872	0	0	151
PN2_SID181	17933879	0	0	151
PN2_SID181	17933889	0	0	148
PN2_SID181	17933899	0	0	151
PN2_SID181	17933899	0	0	151
PN2_SID182	17933762	0	0	150
PN2_SID182	17933783	0	0	151
PN2_SID182	17933811	0	0	151
PN2_SID182	17933811	0	0	151
PN2_SID182	17933817	0	0	151
PN2_SID182	17933821	0	0	151
PN2_SID182	17933845	0	0	74
PN2_SID182	17933865	0	0	151
PN2_SID182	17933865	0	0	151
PN2_SID182	17933867	4	0	144
PN2_SID182	17933871	0	0	151
PN2_SID182	17933899	0	0	151
PN2_SID183	17933848	0	0	150
PN2_SID183	17933848	0	0	151
PN2_SID183	17933850	0	0	151
PN2_SID183	17933858	0	0	36
PN2_SID183	17933865	0	0	151
PN2_SID183	17933865	0	0	151
PN2_SID183	17933865	0	0	139
PN2_SID183	17933865	0	0	151
PN2_SID183	17933881	0	0	151
PN2_SID183	17933886	21	0	151
PN2_SID183	17933891	0	0	151
PN2_SID184	17925691	0	0	151
PN2_SID184	17933699	0	0	151
PN2_SID184	17933808	0	0	131
PN2_SID184	17933830	0	0	55
PN2_SID184	17933837	0	0	151
PN2_SID184	17933840	2	0	51
PN2_SID184	17933850	0	0	151
PN2_SID184	17933854	0	0	151
PN2_SID184	17933891	0	0	119
PN2_SID184	17933894	5	0	151
PN2_SID184	17933896	0	0	151
PN2_SID184	17933896	0	0	151
PN2_SID185	17925689	0	0	151
PN2_SID185	17925691	0	0	147
PN2_SID185	17933734	10	0	61
PN2_SID185	17933794	0	0	150
PN2_SID185	17933794	4	0	51
PN2_SID185	17933816	0	0	151
PN2_SID185	17933824	2	0	151
PN2_SID185	17933834	7	0	151
PN2_SID185	17933852	5	0	73
PN2_SID185	17933856	0	0	72
PN2_SID185	17933858	0	0	151
PN2_SID185	17933858	0	0	151
PN2_SID185	17933861	20	0	151
PN2_SID185	17933867	0	2	151
PN2_SID185	17933867	0	0	151
PN2_SID185	17933884	9	0	120
PN2_SID185	17933889	0	0	151
PN2_SID185	17933890	22	0	151
PN2_SID185	17933896	0	0	151
PN2_SID186	17925676	0	0	133
PN2_SID186	17933770	0	0	151
PN2_SID186	17933816	0	0	151
PN2_SID186	17933835	0	0	151
PN2_SID186	17933838	0	0	151
PN2_SID186	17933844	11	0	150
PN2_SID186	17933875	0	0	80
PN2_SID186	17933879	0	0	144
PN2_SID186	17933886	0	0	151
PN2_SID186	17933899	0	0	151
PN2_SID187	17925701	0	0	151
PN2_SID187	17933720	0	0	151
PN2_SID187	17933798	0	41	151
PN2_SID187	17933798	0	41	151
PN2_SID187	17933811	0	0	151
PN2_SID187	17933824	0	0	150
PN2_SID187	17933834	9	0	151
PN2_SID187	17933835	0	0	151
PN2_SID187	17933837	0	2	151
PN2_SID187	17933840	0	0	151
PN2_SID187	17933844	40	0	151
PN2_SID187	17933848	0	0	150
PN2_SID187	17933859	0	0	151
PN2_SID187	17933865	0	0	151
PN2_SID187	17933865	0	0	151
PN2_SID187	17933866	0	0	151
PN2_SID187	17933871	0	0	151
PN2_SID187	17933871	0	0	64
PN2_SID187	17933886	0	0	151
PN2_SID187	17933888	0	0	128
PN2_SID187	17933897	0	0	151
PN2_SID187	17933899	0	0	82
PN2_SID187	17933899	0	0	151
PN2_SID187	17933899	0	0	130
PN2_SID187	17933901	28	0	151
PN2_SID187	17933901	28	0	151
PN2_SID187	17933901	28	0	151
PN2_SID188	17925721	0	0	68
PN2_SID188	17933697	46	0	151
PN2_SID188	17933699	0	0	150
PN2_SID188	17933788	0	0	151
PN2_SID188	17933806	0	0	43
PN2_SID188	17933808	0	0	151
PN2_SID188	17933865	0	0	151
PN2_SID188	17933865	0	0	151
PN2_SID188	17933871	6	0	151
PN2_SID188	17933896	0	0	151
PN2_SID188	17933901	0	0	150
PN2_SID188	17933901	0	0	150
PN2_SID189	17933694	0	6	150
PN2_SID189	17933787	0	2	121
PN2_SID189	17933806	0	48	151
PN2_SID189	17933821	0	0	70
PN2_SID189	17933840	0	5	74
PN2_SID190	17933762	0	5	151
PN2_SID190	17933811	0	0	147
PN2_SID190	17933861	21	0	150
PN2_SID190	17933871	0	0	151
PN2_SID190	17933899	0	1	36
PN2_SID191	17925678	0	0	151
PN2_SID191	17933699	0	0	48
PN2_SID191	17933778	0	0	151
PN2_SID191	17933778	0	2	150
PN2_SID191	17933801	0	0	151
PN2_SID191	17933808	0	0	107
PN2_SID191	17933811	0	0	151
PN2_SID191	17933834	16	0	128
PN2_SID191	17933846	0	2	151
PN2_SID191	17933861	22	0	151
PN2_SID191	17933865	0	0	151
PN2_SID191	17933872	0	0	135
PN2_SID191	17933891	0	0	151
PN2_SID191	17933894	0	0	151
PN2_SID191	17933899	0	0	151
PN2_SID191	17933899	0	0	101
PN2_SID191	17933899	0	0	150
PN2_SID192	17925655	0	0	150
PN2_SID192	17933692	7	0	151
PN2_SID192	17933699	0	2	128
PN2_SID192	17933808	0	0	151
PN2_SID192	17933821	0	0	151
PN2_SID192	17933822	0	0	151
PN2_SID192	17933826	0	0	151
PN2_SID192	17933826	0	0	151
PN2_SID192	17933841	28	2	151
PN2_SID192	17933859	0	0	151
PN2_SID192	17933865	0	0	151
PN2_SID192	17933865	0	0	151
PN2_SID192	17933890	1	0	151
PN2_SID192	17933890	24	0	151
PN2_SID97	17874814	0	0	151
PN2_SID97	17925650	0	0	151
PN2_SID97	17933749	5	0	151
PN2_SID97	17933858	3	0	151
PN2_SID97	17933858	3	0	151
PN2_SID97	17933871	0	0	151
PN2_SID97	17933871	0	0	151
PN2_SID97	17933878	0	0	151
PN2_SID97	17933891	0	0	151
PN2_SID98	17925643	11	0	105
PN2_SID98	17933753	9	0	151
PN2_SID98	17933774	7	0	151
PN2_SID98	17933826	0	0	151
PN2_SID98	17933826	0	0	151
PN2_SID98	17933837	0	0	151
PN2_SID98	17933853	0	0	149
PN2_SID98	17933861	20	0	151
PN2_SID98	17933861	20	0	149
PN2_SID98	17933866	0	0	37
PN2_SID98	17933878	0	0	151
PN2_SID98	17933889	0	0	151
PN2_SID98	17933899	0	0	151
PN2_SID99	17925704	0	0	151
PN2_SID99	17925709	0	0	151
PN2_SID99	17925714	0	25	151
PN2_SID99	17933749	0	0	151
PN2_SID99	17933800	0	0	151
PN2_SID99	17933801	0	0	151
PN2_SID99	17933801	0	0	150
PN2_SID99	17933816	0	0	151
PN2_SID99	17933829	25	0	151
PN2_SID99	17933832	0	0	68
PN2_SID99	17933832	0	9	151
PN2_SID99	17933834	18	0	151
PN2_SID99	17933834	37	0	151
PN2_SID99	17933841	7	0	151
PN2_SID99	17933845	0	0	151
PN2_SID99	17933863	0	0	151
PN2_SID99	17933863	0	0	151
PN2_SID99	17933863	0	0	151
PN2_SID99	17933865	0	0	59
PN2_SID99	17933872	0	0	151
PN2_SID99	17933872	6	0	136
PN2_SID99	17933872	1	2	139
PN2_SID99	17933879	6	0	151
PN2_SID99	17933879	6	0	151
PN2_SID99	17933899	0	0	151
PN2_SID99	17933899	0	0	41
PN2_SID99	17933899	0	0	151
PN2_SID99	17933901	0	7	151
PN2_SID99	17933901	0	0	150
PN3_SID193	17933694	2	0	122
PN3_SID193	17933749	5	0	151
PN3_SID193	17933816	0	0	151
PN3_SID193	17933826	0	0	151
PN3_SID193	17933871	0	0	151
PN3_SID193	17933871	0	0	120
PN3_SID193	17933881	14	0	146
PN3_SID193	17933885	0	0	56
PN3_SID193	17933891	0	0	150
PN3_SID193	17933899	0	0	151
PN3_SID194	17933821	34	0	151
PN3_SID194	17933837	0	0	54
PN3_SID194	17933871	0	0	151
PN3_SID194	17933878	0	0	151
PN3_SID194	17933889	0	0	151
PN3_SID194	17933889	0	0	151
PN3_SID194	17933896	0	0	151
PN3_SID194	17933899	0	0	151
PN3_SID195	17925673	0	0	83
PN3_SID195	17925673	0	0	83
PN3_SID195	17933746	0	0	151
PN3_SID195	17933767	42	0	151
PN3_SID195	17933772	0	17	151
PN3_SID195	17933798	17	23	150
PN3_SID196	17925698	0	0	151
PN3_SID196	17933742	0	0	72
PN3_SID196	17933770	5	0	115
PN3_SID196	17933809	5	0	151
PN3_SID196	17933811	0	0	151
PN3_SID196	17933822	0	0	151
PN3_SID196	17933865	0	0	151
PN3_SID196	17933865	12	0	151
PN3_SID196	17933865	12	0	151
PN3_SID197	17925673	0	0	151
PN3_SID197	17933699	0	0	151
PN3_SID197	17933699	0	0	151
PN3_SID197	17933728	0	0	151
PN3_SID197	17933764	0	2	151
PN3_SID197	17933772	0	0	151
PN3_SID197	17933798	0	0	150
PN3_SID197	17933811	0	0	151
PN3_SID197	17933824	0	0	149
PN3_SID197	17933826	0	0	151
PN3_SID197	17933826	0	0	151
PN3_SID197	17933859	0	0	151
PN3_SID197	17933865	0	0	151
PN3_SID197	17933867	0	10	56
PN3_SID197	17933869	8	0	151
PN3_SID197	17933871	0	0	104
PN3_SID197	17933871	0	0	151
PN3_SID197	17933871	0	3	150
PN3_SID197	17933880	8	5	151
PN3_SID197	17933894	0	0	151
PN3_SID198	17925693	3	0	151
PN3_SID198	17933798	0	0	150
PN3_SID198	17933808	0	0	151
PN3_SID198	17933826	0	0	151
PN3_SID198	17933867	3	0	151
PN3_SID198	17933879	0	0	150
PN3_SID199	17933861	0	0	151
PN3_SID199	17933891	0	0	149
PN3_SID199	17933899	0	0	151
PN3_SID199	17933901	6	0	151
PN3_SID200	17925677	0	0	151
PN3_SID200	17933746	0	0	150
PN3_SID200	17933759	0	0	58
PN3_SID200	17933800	0	0	151
PN3_SID200	17933801	0	0	151
PN3_SID200	17933821	0	0	151
PN3_SID200	17933856	0	0	151
PN3_SID200	17933864	0	0	142
PN3_SID200	17933872	0	0	149
PN3_SID200	17933894	0	0	151
PN3_SID200	17933896	0	0	151
PN3_SID200	17933901	2	0	91
PN3_SID201	17925691	0	0	151
PN3_SID201	17933783	0	0	151
PN3_SID201	17933845	0	0	151
PN3_SID201	17933863	0	0	151
PN3_SID201	17933893	0	0	151
PN3_SID201	17933901	2	0	37
PN3_SID202	17925673	21	0	95
PN3_SID202	17933769	0	0	151
PN3_SID202	17933806	0	0	150
PN3_SID202	17933865	0	0	151
PN3_SID202	17933896	0	0	151
PN3_SID202	17933897	0	0	151
PN3_SID203	17933832	0	0	151
PN3_SID203	17933861	31	0	151
PN3_SID203	17933861	22	0	151
PN3_SID203	17933861	6	0	126
PN3_SID203	17933899	0	0	54
PN3_SID204	17933787	0	19	136
PN3_SID204	17933801	1	0	148
PN3_SID204	17933824	0	0	131
PN3_SID204	17933863	0	0	151
PN3_SID204	17933870	29	0	151
PN3_SID204	17933896	0	0	151
PN3_SID204	17933899	0	2	151
PN3_SID204	17933899	0	0	151
PN3_SID205	17933772	0	2	144
PN3_SID205	17933778	0	2	43
PN3_SID205	17933778	0	0	150
PN3_SID205	17933821	0	0	151
PN3_SID205	17933826	0	0	151
PN3_SID205	17933827	0	0	150
PN3_SID205	17933883	0	0	146
PN3_SID205	17933885	11	0	150
PN3_SID205	17933889	0	0	112
PN3_SID205	17933891	0	0	151
PN3_SID206	17874813	0	0	151
PN3_SID206	17925699	0	0	151
PN3_SID206	17933861	22	0	149
PN3_SID206	17933865	0	0	151
PN3_SID206	17933866	0	0	151
PN3_SID206	17933872	0	0	151
PN3_SID206	17933881	9	0	36
PN3_SID206	17933889	0	0	151
PN3_SID206	17933891	0	0	150
PN3_SID206	17933891	0	0	151
PN3_SID206	17933894	0	0	151
PN3_SID206	17933899	0	0	151
PN3_SID206	17933899	0	0	108
PN3_SID207	17933746	6	0	58
PN3_SID207	17933762	0	0	150
PN3_SID207	17933816	0	0	151
PN3_SID207	17933826	0	0	151
PN3_SID207	17933837	0	0	151
PN3_SID207	17933840	0	0	150
PN3_SID207	17933866	0	0	151
PN3_SID207	17933866	0	0	151
PN3_SID207	17933866	0	0	151
PN3_SID207	17933877	0	2	151
PN3_SID207	17933894	0	0	144
PN3_SID208	17925628	11	0	149
PN3_SID208	17933718	0	0	151
PN3_SID208	17933730	8	0	151
PN3_SID208	17933777	0	20	151
PN3_SID208	17933798	26	15	151
PN3_SID208	17933866	0	0	151
PN3_SID208	17933878	0	0	151
PN3_SID208	17933881	0	0	151
PN3_SID208	17933893	2	0	151
PN3_SID208	17933899	0	0	68
PN3_SID209	17933821	0	0	151
PN3_SID209	17933821	0	0	151
PN3_SID209	17933858	29	1	151
PN3_SID209	17933865	0	0	67
PN3_SID209	17933865	0	2	145
PN3_SID209	17933886	0	0	151
PN3_SID209	17933895	4	0	151
PN3_SID209	17933899	0	0	151
PN3_SID209	17933899	0	0	151
PN3_SID209	17933899	0	0	151
PN3_SID209	17933899	0	0	151
PN3_SID210	17925665	0	0	151
PN3_SID210	17925691	0	0	151
PN3_SID210	17925694	0	0	123
PN3_SID210	17925702	2	0	151
PN3_SID210	17925711	2	0	99
PN3_SID210	17933702	0	0	150
PN3_SID210	17933709	21	0	138
PN3_SID210	17933717	14	0	96
PN3_SID210	17933754	0	0	149
PN3_SID210	17933770	0	13	151
PN3_SID210	17933772	0	15	151
PN3_SID210	17933777	0	20	151
PN3_SID210	17933789	0	32	151
PN3_SID210	17933793	5	31	151
PN3_SID210	17933803	3	5	151
PN3_SID210	17933816	5	16	151
PN3_SID210	17933833	0	0	44
PN3_SID210	17933890	0	0	151
PN3_SID211	17933692	0	0	88
PN3_SID211	17933798	0	0	150
PN3_SID211	17933808	0	9	150
PN3_SID211	17933822	0	24	151
PN3_SID211	17933865	0	9	93
PN3_SID212	17933827	48	0	149
PN3_SID212	17933865	0	0	151
PN3_SID212	17933872	0	0	151
PN3_SID212	17933884	36	0	150
PN3_SID212	17933889	0	0	151
PN3_SID212	17933899	0	0	151
PN3_SID213	17933694	0	0	134
PN3_SID213	17933752	8	0	151
PN3_SID213	17933816	0	0	151
PN3_SID213	17933817	0	0	118
PN3_SID213	17933821	0	0	150
PN3_SID213	17933871	0	0	151
PN3_SID213	17933899	0	0	151
PN3_SID213	17933899	0	0	151
PN3_SID213	17933899	0	0	151
PN3_SID214	17925655	0	0	151
PN3_SID214	17933728	0	0	151
PN3_SID214	17933865	0	0	151
PN3_SID214	17933871	0	0	151
PN3_SID215	17933724	48	0	151
PN3_SID215	17933815	0	0	151
PN3_SID215	17933878	0	0	151
PN3_SID215	17933883	0	0	151
PN3_SID215	17933886	0	2	142
PN3_SID215	17933886	0	0	151
PN3_SID215	17933889	0	0	151
PN3_SID215	17933897	0	0	151
PN3_SID215	17933897	0	0	151
PN3_SID215	17933901	40	0	151
PN3_SID215	17933901	0	0	151
PN3_SID216	17933827	0	0	151
PN3_SID216	17933828	2	0	151
PN3_SID216	17933831	4	0	58
PN3_SID216	17933839	1	0	47
PN3_SID216	17933841	1	28	150
PN3_SID216	17933863	0	0	150
PN3_SID216	17933889	0	0	151
PN3_SID216	17933893	0	0	151
PN3_SID216	17933893	0	0	151
PN3_SID217	17933742	0	0	56
PN3_SID217	17933742	0	0	56
PN3_SID217	17933747	0	0	151
PN3_SID217	17933752	4	0	151
PN3_SID217	17933843	1	3	128
PN3_SID217	17933863	0	0	151
PN3_SID217	17933872	17	2	64
PN3_SID218	17933808	0	0	151
PN3_SID218	17933821	0	2	86
PN3_SID218	17933840	0	0	151
PN3_SID218	17933886	0	0	151
PN3_SID218	17933888	0	0	100
PN3_SID218	17933893	0	0	151
PN3_SID218	17933899	0	0	151
PN3_SID218	17933899	0	0	151
PN3_SID218	17933902	3	0	151
PN3_SID219	17933837	0	0	151
PN3_SID219	17933878	0	0	151
PN3_SID220	17933778	0	0	150
PN3_SID220	17933783	0	0	97
PN3_SID220	17933821	0	2	46
PN3_SID220	17933824	0	1	151
PN3_SID220	17933829	2	0	151
PN3_SID220	17933834	16	0	151
PN3_SID220	17933864	0	0	151
PN3_SID220	17933867	0	0	151
PN3_SID220	17933883	0	0	151
PN3_SID221	17933871	0	0	151
PN3_SID221	17933871	0	0	151
PN3_SID222	17933737	0	0	37
PN3_SID222	17933779	0	0	151
PN3_SID222	17933826	0	0	151
PN3_SID222	17933835	0	0	42
PN3_SID222	17933872	0	0	151
PN3_SID222	17933899	0	0	94
PN3_SID223	17933756	27	0	151
PN3_SID223	17933841	1	0	151
PN3_SID223	17933845	0	0	151
PN3_SID223	17933847	2	2	53
PN3_SID223	17933864	0	0	151
PN3_SID223	17933878	0	0	151
PN3_SID223	17933879	6	0	151
PN3_SID223	17933898	2	0	105
PN3_SID224	17925655	0	0	101
PN3_SID224	17925724	23	0	76
PN3_SID224	17933791	0	0	151
PN3_SID224	17933798	0	0	151
PN3_SID224	17933832	0	0	151
PN3_SID224	17933841	7	0	151
PN3_SID224	17933841	7	0	151
PN3_SID224	17933863	0	0	151
PN3_SID224	17933891	0	0	150
PN3_SID224	17933893	0	0	151
PN3_SID225	17933733	0	0	151
PN3_SID225	17933816	0	0	151
PN3_SID225	17933841	6	0	151
PN3_SID225	17933848	0	0	149
PN3_SID225	17933850	13	0	43
PN3_SID225	17933869	8	0	151
PN3_SID225	17933886	0	0	151
PN3_SID225	17933896	0	0	151
PN3_SID225	17933899	0	0	149
PN3_SID226	17933728	0	0	151
PN3_SID226	17933793	4	0	147
PN3_SID226	17933837	0	0	150
PN3_SID226	17933863	0	0	151
PN3_SID226	17933871	0	0	114
PN3_SID226	17933872	0	0	151
PN3_SID226	17933883	0	0	45
PN3_SID226	17933886	0	0	151
PN3_SID226	17933897	0	0	151
PN3_SID226	17933898	0	0	120
PN3_SID227	17925724	35	0	151
PN3_SID227	17933712	0	0	36
PN3_SID227	17933850	0	2	36
PN3_SID227	17933865	0	0	151
PN3_SID227	17933891	0	0	151
PN3_SID228	17925673	0	0	150
PN3_SID228	17933821	0	0	151
PN3_SID228	17933821	0	19	100
PN3_SID228	17933893	0	0	151
PN3_SID229	17933764	0	0	151
PN3_SID229	17933821	0	0	73
PN3_SID229	17933826	0	0	151
PN3_SID229	17933863	0	0	151
PN3_SID229	17933864	0	0	151
PN3_SID229	17933865	0	0	62
PN3_SID229	17933865	0	0	151
PN3_SID229	17933865	2	0	151
PN3_SID229	17933886	0	0	143
PN3_SID229	17933896	0	0	80
PN3_SID230	17933719	0	0	151
PN3_SID230	17933775	23	0	71
PN3_SID230	17933813	0	2	53
PN3_SID230	17933834	9	0	151
PN3_SID230	17933848	0	0	151
PN3_SID230	17933865	0	0	151
PN3_SID230	17933870	4	0	133
PN3_SID230	17933873	1	2	64
PN3_SID230	17933881	0	0	37
PN3_SID230	17933888	0	0	151
PN3_SID231	17933821	0	0	150
PN3_SID231	17933860	0	0	151
PN3_SID231	17933861	0	0	151
PN3_SID231	17933878	0	2	151
PN3_SID231	17933899	0	0	121
PN3_SID232	17933694	0	0	151
PN3_SID232	17933694	0	0	151
PN3_SID232	17933694	0	0	151
PN3_SID232	17933699	0	0	150
PN3_SID232	17933728	0	0	151
PN3_SID232	17933798	0	0	151
PN3_SID232	17933899	0	0	151
PN3_SID233	17933821	0	0	151
PN3_SID233	17933826	0	0	151
PN3_SID233	17933845	0	0	150
PN3_SID233	17933857	48	0	151
PN3_SID233	17933867	0	0	151
PN3_SID233	17933891	0	0	151
PN3_SID233	17933891	0	0	126
PN3_SID233	17933891	0	0	150
PN3_SID233	17933896	0	0	89
PN3_SID233	17933899	0	0	151
PN3_SID234	17933821	0	0	150
PN3_SID234	17933826	0	0	151
PN3_SID234	17933888	0	0	40
PN3_SID235	17925671	0	7	151
PN3_SID235	17933692	0	0	151
PN3_SID235	17933798	9	0	151
PN3_SID235	17933835	0	0	151
PN3_SID235	17933850	0	0	151
PN3_SID235	17933865	0	0	151
PN3_SID235	17933865	0	0	151
PN3_SID235	17933865	0	0	151
PN3_SID235	17933865	0	0	151
PN3_SID235	17933900	1	0	151
PN3_SID236	17933823	2	0	151
PN3_SID236	17933824	0	0	151
PN3_SID236	17933838	0	0	149
PN3_SID236	17933838	0	0	150
PN3_SID236	17933844	0	0	151
PN3_SID236	17933869	12	0	150
PN3_SID236	17933870	5	0	151
PN3_SID236	17933893	0	0	151
PN3_SID236	17933899	0	0	151
PN3_SID236	17933899	0	0	130
PN3_SID236	17933901	0	2	108
PN3_SID237	17933699	0	0	79
PN3_SID237	17933789	0	0	149
PN3_SID237	17933826	0	0	100
PN3_SID237	17933841	7	0	151
PN3_SID237	17933842	0	0	151
PN3_SID237	17933850	0	0	151
PN3_SID237	17933879	0	0	72
PN3_SID237	17933894	5	0	151
PN3_SID238	17933871	0	0	151
PN3_SID238	17933891	4	0	105
PN3_SID238	17933891	0	0	150
PN3_SID238	17933899	0	0	151
PN3_SID238	17933899	0	0	149
PN3_SID239	17933772	0	0	151
